identifier,name,url
R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,http://identifiers.org/reactome/R-HSA-8955332
R-HSA-8956319,Nucleobase catabolism,http://identifiers.org/reactome/R-HSA-8956319
R-HSA-8957275,Post-translational protein phosphorylation,http://identifiers.org/reactome/R-HSA-8957275
R-HSA-8963678,Intestinal lipid absorption,http://identifiers.org/reactome/R-HSA-8963678
R-HSA-8963684,Tyrosine catabolism,http://identifiers.org/reactome/R-HSA-8963684
R-HSA-8963693,Aspartate and asparagine metabolism,http://identifiers.org/reactome/R-HSA-8963693
R-HSA-8963888,Chylomicron assembly,http://identifiers.org/reactome/R-HSA-8963888
R-HSA-8963889,Assembly of active LPL and LIPC lipase complexes,http://identifiers.org/reactome/R-HSA-8963889
R-HSA-8963896,HDL assembly,http://identifiers.org/reactome/R-HSA-8963896
R-HSA-8963901,Chylomicron remodeling,http://identifiers.org/reactome/R-HSA-8963901
R-HSA-8964011,HDL clearance,http://identifiers.org/reactome/R-HSA-8964011
R-HSA-8964026,Chylomicron clearance,http://identifiers.org/reactome/R-HSA-8964026
R-HSA-8964038,LDL clearance,http://identifiers.org/reactome/R-HSA-8964038
R-HSA-8964041,LDL remodeling,http://identifiers.org/reactome/R-HSA-8964041
R-HSA-8964046,VLDL clearance,http://identifiers.org/reactome/R-HSA-8964046
R-HSA-8964058,HDL remodeling,http://identifiers.org/reactome/R-HSA-8964058
R-HSA-8964208,Phenylalanine metabolism,http://identifiers.org/reactome/R-HSA-8964208
R-HSA-8964315,G beta:gamma signalling through BTK,http://identifiers.org/reactome/R-HSA-8964315
R-HSA-8964539,Glutamate and glutamine metabolism,http://identifiers.org/reactome/R-HSA-8964539
R-HSA-8964540,Alanine metabolism,http://identifiers.org/reactome/R-HSA-8964540
R-HSA-8964572,Lipid particle organization,http://identifiers.org/reactome/R-HSA-8964572
R-HSA-8964616,G beta:gamma signalling through CDC42,http://identifiers.org/reactome/R-HSA-8964616
R-HSA-8981373,Intestinal hexose absorption,http://identifiers.org/reactome/R-HSA-8981373
R-HSA-8981607,Intracellular oxygen transport,http://identifiers.org/reactome/R-HSA-8981607
R-HSA-8983432,Interleukin-15 signaling,http://identifiers.org/reactome/R-HSA-8983432
R-HSA-8983711,OAS antiviral response,http://identifiers.org/reactome/R-HSA-8983711
R-HSA-8984722,Interleukin-35 Signalling,http://identifiers.org/reactome/R-HSA-8984722
R-HSA-8985586,SLIT2:ROBO1 increases RHOA activity,http://identifiers.org/reactome/R-HSA-8985586
R-HSA-8985801,Regulation of cortical dendrite branching,http://identifiers.org/reactome/R-HSA-8985801
R-HSA-8985947,Interleukin-9 signaling,http://identifiers.org/reactome/R-HSA-8985947
R-HSA-8986944,Transcriptional Regulation by MECP2,http://identifiers.org/reactome/R-HSA-8986944
R-HSA-9006335,Signaling by Erythropoietin,http://identifiers.org/reactome/R-HSA-9006335
R-HSA-9007892,Interleukin-38 signaling,http://identifiers.org/reactome/R-HSA-9007892
R-HSA-9008059,Interleukin-37 signaling,http://identifiers.org/reactome/R-HSA-9008059
R-HSA-9009391,Extra-nuclear estrogen signaling,http://identifiers.org/reactome/R-HSA-9009391
R-HSA-901032,ER Quality Control Compartment (ERQC),http://identifiers.org/reactome/R-HSA-901032
R-HSA-901042,Calnexin/calreticulin cycle,http://identifiers.org/reactome/R-HSA-901042
R-HSA-9010553,Regulation of expression of SLITs and ROBOs,http://identifiers.org/reactome/R-HSA-9010553
R-HSA-9010642,ROBO receptors bind AKAP5,http://identifiers.org/reactome/R-HSA-9010642
R-HSA-9012546,Interleukin-18 signaling,http://identifiers.org/reactome/R-HSA-9012546
R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,http://identifiers.org/reactome/R-HSA-9013507
R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,http://identifiers.org/reactome/R-HSA-9013508
R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,http://identifiers.org/reactome/R-HSA-9013695
R-HSA-9013700,NOTCH4 Activation and Transmission of Signal to the Nucleus,http://identifiers.org/reactome/R-HSA-9013700
R-HSA-9013957,TLR3-mediated TICAM1-dependent programmed cell death,http://identifiers.org/reactome/R-HSA-9013957
R-HSA-9013973,TICAM1-dependent activation of IRF3/IRF7,http://identifiers.org/reactome/R-HSA-9013973
R-HSA-9014325,"TICAM1,TRAF6-dependent induction of TAK1 complex",http://identifiers.org/reactome/R-HSA-9014325
R-HSA-9014826,Interleukin-36 pathway,http://identifiers.org/reactome/R-HSA-9014826
R-HSA-9014843,Interleukin-33 signaling,http://identifiers.org/reactome/R-HSA-9014843
R-HSA-9017802,Noncanonical activation of NOTCH3,http://identifiers.org/reactome/R-HSA-9017802
R-HSA-9018519,Estrogen-dependent gene expression,http://identifiers.org/reactome/R-HSA-9018519
R-HSA-9018676,Biosynthesis of D-series resolvins,http://identifiers.org/reactome/R-HSA-9018676
R-HSA-9018677,Biosynthesis of DHA-derived SPMs,http://identifiers.org/reactome/R-HSA-9018677
R-HSA-9018679,Biosynthesis of EPA-derived SPMs,http://identifiers.org/reactome/R-HSA-9018679
R-HSA-9018681,Biosynthesis of protectins,http://identifiers.org/reactome/R-HSA-9018681
R-HSA-9018682,Biosynthesis of maresins,http://identifiers.org/reactome/R-HSA-9018682
R-HSA-9018896,Biosynthesis of E-series 18(S)-resolvins,http://identifiers.org/reactome/R-HSA-9018896
R-HSA-9020265,Biosynthesis of aspirin-triggered D-series resolvins,http://identifiers.org/reactome/R-HSA-9020265
R-HSA-9020558,Interleukin-2 signaling,http://identifiers.org/reactome/R-HSA-9020558
R-HSA-9020591,Interleukin-12 signaling,http://identifiers.org/reactome/R-HSA-9020591
R-HSA-9020702,Interleukin-1 signaling,http://identifiers.org/reactome/R-HSA-9020702
R-HSA-9020933,Interleukin-23 signaling,http://identifiers.org/reactome/R-HSA-9020933
R-HSA-9020956,Interleukin-27 signaling,http://identifiers.org/reactome/R-HSA-9020956
R-HSA-9020958,Interleukin-21 signaling,http://identifiers.org/reactome/R-HSA-9020958
R-HSA-9022534,Loss of MECP2 binding ability to 5hmC-DNA,http://identifiers.org/reactome/R-HSA-9022534
R-HSA-9022535,Loss of phosphorylation of MECP2 at T308,http://identifiers.org/reactome/R-HSA-9022535
R-HSA-9022537,Loss of MECP2 binding ability to the NCoR/SMRT complex,http://identifiers.org/reactome/R-HSA-9022537
R-HSA-9022538,Loss of MECP2 binding ability to 5mC-DNA,http://identifiers.org/reactome/R-HSA-9022538
R-HSA-9022692,Regulation of MECP2 expression and activity,http://identifiers.org/reactome/R-HSA-9022692
R-HSA-9022699,MECP2 regulates neuronal receptors and channels,http://identifiers.org/reactome/R-HSA-9022699
R-HSA-9022702,MECP2 regulates transcription of neuronal ligands,http://identifiers.org/reactome/R-HSA-9022702
R-HSA-9022707,MECP2 regulates transcription factors,http://identifiers.org/reactome/R-HSA-9022707
R-HSA-9022927,MECP2 regulates transcription of genes involved in GABA signaling,http://identifiers.org/reactome/R-HSA-9022927
R-HSA-9023661,Biosynthesis of E-series 18(R)-resolvins,http://identifiers.org/reactome/R-HSA-9023661
R-HSA-9024909,BDNF activates NTRK2 (TRKB) signaling,http://identifiers.org/reactome/R-HSA-9024909
R-HSA-9025046,NTF3 activates NTRK2 (TRKB) signaling,http://identifiers.org/reactome/R-HSA-9025046
R-HSA-9025106,Biosynthesis of DPAn-6 SPMs,http://identifiers.org/reactome/R-HSA-9025106
R-HSA-9026286,Biosynthesis of DPAn-3-derived protectins and resolvins,http://identifiers.org/reactome/R-HSA-9026286
R-HSA-9026290,Biosynthesis of DPAn-3-derived maresins,http://identifiers.org/reactome/R-HSA-9026290
R-HSA-9026357,NTF4 activates NTRK2 (TRKB) signaling,http://identifiers.org/reactome/R-HSA-9026357
R-HSA-9026403,Biosynthesis of DPAn-3-derived 13-series resolvins,http://identifiers.org/reactome/R-HSA-9026403
R-HSA-9026519,Activated NTRK2 signals through RAS,http://identifiers.org/reactome/R-HSA-9026519
R-HSA-9026527,Activated NTRK2 signals through PLCG1,http://identifiers.org/reactome/R-HSA-9026527
R-HSA-9026762,Biosynthesis of maresin conjugates in tissue regeneration (MCTR),http://identifiers.org/reactome/R-HSA-9026762
R-HSA-9026766,Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR),http://identifiers.org/reactome/R-HSA-9026766
R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),http://identifiers.org/reactome/R-HSA-9027276
R-HSA-9027277,Erythropoietin activates Phospholipase C gamma (PLCG),http://identifiers.org/reactome/R-HSA-9027277
R-HSA-9027283,Erythropoietin activates STAT5,http://identifiers.org/reactome/R-HSA-9027283
R-HSA-9027284,Erythropoietin activates RAS,http://identifiers.org/reactome/R-HSA-9027284
R-HSA-9027307,Biosynthesis of maresin-like SPMs,http://identifiers.org/reactome/R-HSA-9027307
R-HSA-9027604,Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,http://identifiers.org/reactome/R-HSA-9027604
R-HSA-9028335,Activated NTRK2 signals through PI3K,http://identifiers.org/reactome/R-HSA-9028335
R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,http://identifiers.org/reactome/R-HSA-9028731
R-HSA-9032500,Activated NTRK2 signals through FYN,http://identifiers.org/reactome/R-HSA-9032500
R-HSA-9032759,NTRK2 activates RAC1,http://identifiers.org/reactome/R-HSA-9032759
R-HSA-9032845,Activated NTRK2 signals through CDK5,http://identifiers.org/reactome/R-HSA-9032845
R-HSA-9033241,Peroxisomal protein import,http://identifiers.org/reactome/R-HSA-9033241
R-HSA-9033500,TYSND1 cleaves peroxisomal proteins,http://identifiers.org/reactome/R-HSA-9033500
R-HSA-9033807,ABO blood group biosynthesis,http://identifiers.org/reactome/R-HSA-9033807
R-HSA-9034013,NTF3 activates NTRK3 signaling,http://identifiers.org/reactome/R-HSA-9034013
R-HSA-9034015,Signaling by NTRK3 (TRKC),http://identifiers.org/reactome/R-HSA-9034015
R-HSA-9034793,Activated NTRK3 signals through PLCG1,http://identifiers.org/reactome/R-HSA-9034793
R-HSA-9034864,Activated NTRK3 signals through RAS,http://identifiers.org/reactome/R-HSA-9034864
R-HSA-9036092,Defective AVP does not bind AVPR2 and causes neurohypophyseal diabetes insipidus (NDI),http://identifiers.org/reactome/R-HSA-9036092
R-HSA-9037628,Rhesus blood group biosynthesis,http://identifiers.org/reactome/R-HSA-9037628
R-HSA-9037629,Lewis blood group biosynthesis,http://identifiers.org/reactome/R-HSA-9037629
R-HSA-909733,Interferon alpha/beta signaling,http://identifiers.org/reactome/R-HSA-909733
R-HSA-912446,Meiotic recombination,http://identifiers.org/reactome/R-HSA-912446
R-HSA-912526,Interleukin receptor SHC signaling,http://identifiers.org/reactome/R-HSA-912526
R-HSA-912631,Regulation of signaling by CBL,http://identifiers.org/reactome/R-HSA-912631
R-HSA-912694,Regulation of IFNA signaling,http://identifiers.org/reactome/R-HSA-912694
R-HSA-913709,O-linked glycosylation of mucins,http://identifiers.org/reactome/R-HSA-913709
R-HSA-916853,Degradation of GABA,http://identifiers.org/reactome/R-HSA-916853
R-HSA-917729,Endosomal Sorting Complex Required For Transport (ESCRT),http://identifiers.org/reactome/R-HSA-917729
R-HSA-917937,Iron uptake and transport,http://identifiers.org/reactome/R-HSA-917937
R-HSA-917977,Transferrin endocytosis and recycling,http://identifiers.org/reactome/R-HSA-917977
R-HSA-918233,TRAF3-dependent IRF activation pathway,http://identifiers.org/reactome/R-HSA-918233
R-HSA-933541,TRAF6 mediated IRF7 activation,http://identifiers.org/reactome/R-HSA-933541
R-HSA-933542,TRAF6 mediated NF-kB activation,http://identifiers.org/reactome/R-HSA-933542
R-HSA-933543,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,http://identifiers.org/reactome/R-HSA-933543
R-HSA-936440,Negative regulators of RIG-I/MDA5 signaling,http://identifiers.org/reactome/R-HSA-936440
R-HSA-936837,Ion transport by P-type ATPases,http://identifiers.org/reactome/R-HSA-936837
R-HSA-936964,Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,http://identifiers.org/reactome/R-HSA-936964
R-HSA-937039,IRAK1 recruits IKK complex,http://identifiers.org/reactome/R-HSA-937039
R-HSA-937041,IKK complex recruitment mediated by RIP1,http://identifiers.org/reactome/R-HSA-937041
R-HSA-937042,IRAK2 mediated activation of TAK1 complex,http://identifiers.org/reactome/R-HSA-937042
R-HSA-937072,TRAF6-mediated induction of TAK1 complex within TLR4 complex,http://identifiers.org/reactome/R-HSA-937072
R-HSA-947581,Molybdenum cofactor biosynthesis,http://identifiers.org/reactome/R-HSA-947581
R-HSA-948021,Transport to the Golgi and subsequent modification,http://identifiers.org/reactome/R-HSA-948021
R-HSA-9603381,Activated NTRK3 signals through PI3K,http://identifiers.org/reactome/R-HSA-9603381
R-HSA-9603505,NTRK3 as a dependence receptor,http://identifiers.org/reactome/R-HSA-9603505
R-HSA-9603798,Class I peroxisomal membrane protein import,http://identifiers.org/reactome/R-HSA-9603798
R-HSA-9604323,Negative regulation of NOTCH4 signaling,http://identifiers.org/reactome/R-HSA-9604323
R-HSA-9607240,FLT3 Signaling,http://identifiers.org/reactome/R-HSA-9607240
R-HSA-9608287,Defective MUTYH substrate binding,http://identifiers.org/reactome/R-HSA-9608287
R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,http://identifiers.org/reactome/R-HSA-9609523
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,http://identifiers.org/reactome/R-HSA-9609736
R-HSA-9613354,Lipophagy,http://identifiers.org/reactome/R-HSA-9613354
R-HSA-9613829,Chaperone Mediated Autophagy,http://identifiers.org/reactome/R-HSA-9613829
R-HSA-9614399,Regulation of localization of FOXO transcription factors,http://identifiers.org/reactome/R-HSA-9614399
R-HSA-9614657,FOXO-mediated transcription of cell death genes,http://identifiers.org/reactome/R-HSA-9614657
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",http://identifiers.org/reactome/R-HSA-9615017
R-HSA-9615710,Microautophagy,http://identifiers.org/reactome/R-HSA-9615710
R-HSA-9616222,Transcriptional regulation of granulopoiesis,http://identifiers.org/reactome/R-HSA-9616222
R-HSA-9616334,Defective Base Excision Repair Associated with NEIL1,http://identifiers.org/reactome/R-HSA-9616334
R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,http://identifiers.org/reactome/R-HSA-9617324
R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,http://identifiers.org/reactome/R-HSA-9617629
R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,http://identifiers.org/reactome/R-HSA-9617828
R-HSA-9619229,Activation of RAC1 downstream of NMDARs,http://identifiers.org/reactome/R-HSA-9619229
R-HSA-9619483,Activation of AMPK downstream of NMDARs,http://identifiers.org/reactome/R-HSA-9619483
R-HSA-9620244,Long-term potentiation,http://identifiers.org/reactome/R-HSA-9620244
R-HSA-9627069,Regulation of the apoptosome activity,http://identifiers.org/reactome/R-HSA-9627069
R-HSA-9629232,Defective Base Excision Repair Associated with NEIL3,http://identifiers.org/reactome/R-HSA-9629232
R-HSA-9630221,Defective NTHL1 substrate processing,http://identifiers.org/reactome/R-HSA-9630221
R-HSA-9630791,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,http://identifiers.org/reactome/R-HSA-9630791
R-HSA-9630794,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,http://identifiers.org/reactome/R-HSA-9630794
R-HSA-9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",http://identifiers.org/reactome/R-HSA-9634600
R-HSA-9634635,Estrogen-stimulated signaling through PRKCZ,http://identifiers.org/reactome/R-HSA-9634635
R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,http://identifiers.org/reactome/R-HSA-9634638
R-HSA-9640463,Wax biosynthesis,http://identifiers.org/reactome/R-HSA-9640463
R-HSA-9645135,STAT5 Activation,http://identifiers.org/reactome/R-HSA-9645135
R-HSA-964739,N-glycan trimming and elongation in the cis-Golgi,http://identifiers.org/reactome/R-HSA-964739
R-HSA-964827,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",http://identifiers.org/reactome/R-HSA-964827
R-HSA-964975,Vitamins B6 activation to pyridoxal phosphate,http://identifiers.org/reactome/R-HSA-964975
R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,http://identifiers.org/reactome/R-HSA-975110
R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,http://identifiers.org/reactome/R-HSA-975138
R-HSA-975155,MyD88 dependent cascade initiated on endosome,http://identifiers.org/reactome/R-HSA-975155
R-HSA-975163,IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation,http://identifiers.org/reactome/R-HSA-975163
R-HSA-975574,Reactions specific to the hybrid N-glycan synthesis pathway,http://identifiers.org/reactome/R-HSA-975574
R-HSA-975577,N-Glycan antennae elongation,http://identifiers.org/reactome/R-HSA-975577
R-HSA-975578,Reactions specific to the complex N-glycan synthesis pathway,http://identifiers.org/reactome/R-HSA-975578
R-HSA-975634,Retinoid metabolism and transport,http://identifiers.org/reactome/R-HSA-975634
R-HSA-975871,MyD88 cascade initiated on plasma membrane,http://identifiers.org/reactome/R-HSA-975871
R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),http://identifiers.org/reactome/R-HSA-975956
R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),http://identifiers.org/reactome/R-HSA-975957
R-HSA-977068,Termination of O-glycan biosynthesis,http://identifiers.org/reactome/R-HSA-977068
R-HSA-977225,Amyloid fiber formation,http://identifiers.org/reactome/R-HSA-977225
